timestamp_iso,session_id,software_version,block_id,reference_kg,reference_n,position_tag,repetition,raw_sum_block,net_sum_block,mean_raw_block,std_raw_block,cv_pct,estimated_kg,estimated_n,stability_state,time_since_load_s,tare_block_sum
2026-08-19T08:04:27.169162-04:00,c813c81e-5095-4f92-97df-ab08a08e9e8c,1.0.0,0,65.0,637.65,full_body,1,45011.375,41474.6593,45011.375,0.0763,0.1829,35.831,351.5021,stable,60.0,3536.7157
2026-08-19T08:06:08.700332-04:00,c813c81e-5095-4f92-97df-ab08a08e9e8c,1.0.0,0,65.0,637.65,full_body,2,56635.73,53099.0143,56635.73,0.1011,0.3854,20.344,199.5746,stable,60.0,3536.7157
2026-08-19T08:09:13.680463-04:00,c813c81e-5095-4f92-97df-ab08a08e9e8c,1.0.0,0,90.0,882.9,full_body,3,60421.37,56884.6543,60421.37,0.0716,0.1856,32.673,320.5221,stable,60.0,3536.7157
2026-08-19T10:11:22.356720-04:00,3fed99e2-e51b-43b2-82e9-43c1117c6902,1.0.0,0,66.0,647.46,full_body,6,36596.515,34343.784,36596.515,0.1944,0.4983,35.772,350.9233,stable,60.0,2252.731
