timestamp_iso,session_id,software_version,block_id,reference_kg,reference_n,position_tag,repetition,raw_sum_block,net_sum_block,mean_raw_block,std_raw_block,cv_pct,estimated_kg,estimated_n,stability_state,time_since_load_s,tare_block_sum
2026-08-19T09:37:16.312936-04:00,2f01ec0a-dd86-4f30-9850-175fae974860,1.0.0,0,1.979,19.414,left,1,3156.87,843.2169,3156.87,0.0196,0.3172,2.746,26.9383,stable,60.0,2313.6531
2026-08-19T09:40:48.812426-04:00,2f01ec0a-dd86-4f30-9850-175fae974860,1.0.0,0,3.329,32.6575,left,2,4086.76,1773.1069,4086.76,0.0324,0.3628,5.503,53.9844,stable,60.0,2313.6531
2026-08-19T09:42:06.100283-04:00,2f01ec0a-dd86-4f30-9850-175fae974860,1.0.0,0,3.329,32.6575,left,3,3994.49,1680.8369,3994.49,0.0168,0.1897,5.442,53.386,stable,60.0,2313.6531
2026-08-19T09:43:55.803659-04:00,2f01ec0a-dd86-4f30-9850-175fae974860,1.0.0,0,3.925,38.5042,left,4,4711.81,2398.1569,4711.81,0.0253,0.2515,6.635,65.0893,stable,60.0,2313.6531
2026-08-19T09:45:36.904204-04:00,2f01ec0a-dd86-4f30-9850-175fae974860,1.0.0,0,5.275,51.7478,left,5,5260.88,2947.2269,5260.88,0.014,0.1251,7.728,75.8117,stable,60.0,2313.6531
2026-08-19T09:47:43.358778-04:00,2f01ec0a-dd86-4f30-9850-175fae974860,1.0.0,0,7.237,70.995,left,6,5962.75,3649.0969,5962.75,0.0243,0.1917,9.262,90.8602,stable,60.0,2313.6531
2026-08-19T09:50:34.563462-04:00,2f01ec0a-dd86-4f30-9850-175fae974860,1.0.0,0,9.227,90.5169,left,7,6596.94,4283.2869,6596.94,0.0175,0.1295,10.072,98.8063,stable,60.0,2313.6531
